Lot,Wafer,Mask,Row,Column,DieLabel,TestSite,Name,Date,AnalysisType,AnalysisWavelength [nm],IL(ref-01) [dB],IL(ref-02) [dB],Rsq_REF,Rsq_Spiral01,Rsq_Spiral02,Error_flag
AL810962,D08,SIPP21e,-2,5,(-2|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.091271703131497,-54.25285065299249,0.9861092087365109,0.9751025319061589,0.795281609442272,
AL810962,D08,SIPP21e,-3,-1,(-3|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.236102058071992,-56.56937253259821,0.9962342641742321,0.9947008029499146,0.840385819053731,
AL810962,D08,SIPP21e,-3,-2,(-3|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.734268067906669,-56.557399320809054,0.9953155583454497,0.9913514052430932,0.8776292528511384,
AL810962,D08,SIPP21e,-3,-3,(-3|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-10.891883953314391,-52.59592610315303,0.9933691889113957,0.9943520130332765,0.9584972962261619,
AL810962,D08,SIPP21e,-3,-4,(-3|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.223254047275987,-54.60627448334708,0.9920909428798876,0.9888551000635053,0.8015124185375802,
AL810962,D08,SIPP21e,-3,0,(-3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.604343119281111,-56.978688030474586,0.9940329404734533,0.9900157464485712,0.5069099988365153,
AL810962,D08,SIPP21e,-3,1,(-3|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.167000308225397,-56.85518518288154,0.9921483957492228,0.994851718871989,0.6243843135054051,
AL810962,D08,SIPP21e,-3,2,(-3|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.90689720485534,-56.782247954339255,0.9853089561310836,0.9929012388230312,0.7451022146099711,
AL810962,D08,SIPP21e,-3,3,(-3|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.486630786705064,-54.54469932470238,0.9856996454779927,0.9900784073704453,0.9007044821646741,
AL810962,D08,SIPP21e,-3,4,(-3|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.099940375490405,-53.107058579196746,0.9847375795371643,0.9882392214152428,0.9086693557363476,
AL810962,D08,SIPP21e,-4,-1,(-4|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.904097218532115,-55.90404717292404,0.9905374799204593,0.9902562289222264,0.8730387415210276,
AL810962,D08,SIPP21e,-4,-2,(-4|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.567260193172842,-55.764031271246495,0.9888088161221724,0.9922482935599476,0.8771253836925899,
AL810962,D08,SIPP21e,-4,-3,(-4|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.202830693655415,-53.29245974382502,0.9860822814407826,0.98856824105866,0.9435656727313091,
AL810962,D08,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.017828313481004,-54.278221263688465,0.9865672555226921,0.9759743716825836,0.8967849073524943,
AL810962,D08,SIPP21e,-4,0,(-4|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.023227739362483,-56.11666783112378,0.9917476299923311,0.992262958127178,0.721548419782376,
AL810962,D08,SIPP21e,-4,1,(-4|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.896728531348344,-56.046496557632054,0.9946242507419998,0.992894012875285,0.8196556336092596,
AL810962,D08,SIPP21e,-4,2,(-4|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.654402071982986,-55.27245015208064,0.9883431798727421,0.9899743209550677,0.8888575374242755,
AL810962,D08,SIPP21e,-4,3,(-4|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.011977622662016,-52.30546578479698,0.9882942242636906,0.9947977658559805,0.9611950282985512,
AL810962,D08,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.285355397791136,-54.079125653079245,0.9848727747890499,0.9827904038381006,0.8858047250147695,
AL810962,D08,SIPP21e,-5,-1,(-5|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.511490890858113,-54.896534211497055,0.9876507676669307,0.9904555622417301,0.8797356001963014,
AL810962,D08,SIPP21e,-5,-2,(-5|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.09953661896725,-52.914399206405506,0.9905657999407173,0.9916356457885009,0.9634867345762343,
AL810962,D08,SIPP21e,-5,-3,(-5|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.405834559496725,-55.15899871142756,0.9921524876287316,0.9907738728530215,0.822813801639012,
AL810962,D08,SIPP21e,-5,-4,(-5|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.164857399837274,-54.2707539850162,0.9886290296850556,0.9857538907297935,0.8688895787411267,
AL810962,D08,SIPP21e,-5,0,(-5|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.729114907575422,-55.57793606832274,0.9897507560763565,0.9946072912111794,0.8865690647799211,
AL810962,D08,SIPP21e,-5,1,(-5|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.632831023467588,-56.37384318565455,0.9947377447409802,0.9920980883335847,0.8551973134471168,
AL810962,D08,SIPP21e,-5,2,(-5|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.415015729493462,-54.27385345882794,0.9905516240877885,0.9903734415265113,0.9379340303685656,
AL810962,D08,SIPP21e,-5,3,(-5|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.044533595682879,-52.80128952093946,0.9860347950627036,0.9926820761944244,0.9627755245957973,
AL810962,D08,SIPP21e,-5,4,(-5|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.310412594350055,-53.93342627387028,0.9884011182038598,0.972668810429328,0.8046884245641873,
AL810962,D08,SIPP21e,-6,-1,(-6|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.135068160474475,-53.440018180408515,0.9857379115366385,0.9929331996038829,0.9697401279322266,
AL810962,D08,SIPP21e,-6,-2,(-6|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.251574288704433,-54.70709956544306,0.992668239701201,0.9899081522896976,0.9091241786784129,
AL810962,D08,SIPP21e,-6,-3,(-6|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.364031117533159,-55.24822138150921,0.9939100857886624,0.9835478296586676,0.9243179508125495,
AL810962,D08,SIPP21e,-6,0,(-6|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.429766435474448,-54.45434773033048,0.9917531031982557,0.9941581039704611,0.9508825692154814,
AL810962,D08,SIPP21e,-6,1,(-6|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.32192205946194,-56.443447847501375,0.985242467447897,0.992576034780783,0.8544973455685918,
AL810962,D08,SIPP21e,-6,2,(-6|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.08653178789973,-52.75381820626353,0.9884729718596036,0.9884098443214218,0.9663147068046433,
AL810962,D08,SIPP21e,-6,3,(-6|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.376858413823356,-54.84116647437622,0.9836790352099569,0.9805888173696227,0.8445142475956758,
AL810962,D08,SIPP21e,-7,-1,(-7|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.247853317472618,-54.364294585597236,0.9910357564005449,0.9853411239653812,0.9210747252065341,
AL810962,D08,SIPP21e,-7,-2,(-7|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.435452051315224,-55.24562283727573,0.9923195255239359,0.9840591605229051,0.9154764560930533,
AL810962,D08,SIPP21e,-7,-3,(-7|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.211490580133614,-54.66818225791212,0.9803130803655459,0.9800849609414196,0.8263515571943147,
AL810962,D08,SIPP21e,-7,0,(-7|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.069230614200933,-53.49129131472728,0.9907108499531107,0.9906204792716212,0.9217490446798375,
AL810962,D08,SIPP21e,-7,1,(-7|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.230392592478893,-53.58466848691751,0.9851310018440027,0.9887813641954558,0.963504527776869,
AL810962,D08,SIPP21e,-7,2,(-7|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.465784372565395,-54.55522946087876,0.9911106793899515,0.992258516015793,0.8780024941985858,
AL810962,D08,SIPP21e,-7,3,(-7|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.296029583114432,-55.95415445229446,0.9874490437447463,0.977344303839735,0.7990523220637654,
AL810962,D08,SIPP21e,-8,-1,(-8|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.347826267054188,-54.87724022961629,0.9767277383355052,0.9851365407104747,0.8809746936821103,
AL810962,D08,SIPP21e,-8,-2,(-8|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.190960386506049,-54.443124133889796,0.9897405040127685,0.9856630398579066,0.8876774871146682,
AL810962,D08,SIPP21e,-8,0,(-8|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.33650198149553,-56.08336134606361,0.9866124885864742,0.9887820349765913,0.8402718962885871,
AL810962,D08,SIPP21e,-8,1,(-8|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.32744682530938,-55.57468536900706,0.9901138016339024,0.9884485999973913,0.8727533734088253,
AL810962,D08,SIPP21e,-8,2,(-8|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.351308484663605,-54.54916087437596,0.9901025809312827,0.978855542340471,0.7512903812836917,
AL810962,D08,SIPP21e,0,-1,(0|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.317294037085958,-56.13688399997773,0.9946993247801477,0.9964125293575343,0.5308191035321828,
AL810962,D08,SIPP21e,0,-2,(0|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.290754057867161,-57.25519770918618,0.9926717586437499,0.9935361007818514,0.693588186235238,
AL810962,D08,SIPP21e,0,-3,(0|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.701410904755903,-55.322293898279895,0.9881912964021367,0.9905448231610369,0.8967342121040389,
AL810962,D08,SIPP21e,0,-4,(0|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.19506711645954,-53.94745653825521,0.9895956359757005,0.9874219343793608,0.923224741216512,
AL810962,D08,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.172255741941626,-53.238357966867625,0.9766147094122946,0.9707471153321885,0.8123110999982512,
AL810962,D08,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-22.4918685209268,-57.81278719799593,0.9941762410524283,0.926177171738572,0.5155079159308733,
AL810962,D08,SIPP21e,0,1,(0|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-39.87727766172611,-62.59720854010084,0.9968741878473305,0.12762497041567944,0.44223947031755984,
AL810962,D08,SIPP21e,0,2,(0|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-47.822458943832316,-57.65977274348552,0.9937516240140847,0.10768750154164486,0.46039998887810885,
AL810962,D08,SIPP21e,0,3,(0|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-13.235764127945004,-56.72222270787461,0.9947977174003305,0.9944900996083852,0.5976696368988331,
AL810962,D08,SIPP21e,0,4,(0|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.005064274948381,-51.987705488689244,0.9937043833402684,0.99104807604879,0.9658031475582505,
AL810962,D08,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.035649394925713,-54.05045490345583,0.9913024236582486,0.9833596719580474,0.8867475027748417,
AL810962,D08,SIPP21e,1,-1,(1|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.081933885565377,-57.732120620363276,0.9918348231090492,0.9949256429492855,0.5281429743638972,
AL810962,D08,SIPP21e,1,-2,(1|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.03084630597732,-57.021447011386044,0.9942794278403351,0.9906418237080006,0.6172175816152691,
AL810962,D08,SIPP21e,1,-3,(1|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.647234442727495,-55.039239327190444,0.9891538196188657,0.9919782886070322,0.8822823508166955,
AL810962,D08,SIPP21e,1,-4,(1|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.14970362476015,-54.09444771417475,0.9834882799032159,0.990185725456918,0.9362425141405827,
AL810962,D08,SIPP21e,1,-5,(1|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-10.958506685748944,-53.329317156778416,0.9868613596718775,0.9618984599418249,0.8133628808912311,
AL810962,D08,SIPP21e,1,0,(1|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-13.085091501357965,-60.438782832119614,0.9956030418508872,0.990824814420331,0.5323446906177354,
AL810962,D08,SIPP21e,1,1,(1|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-21.044345804752083,-57.797587823093636,0.9962111760458532,0.9567870361906841,0.6751671800310821,
AL810962,D08,SIPP21e,1,2,(1|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-56.204424842318986,-56.41289560619043,0.9928286109309833,0.08960277217118251,0.5553328475034008,
AL810962,D08,SIPP21e,1,3,(1|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-14.134868137371086,-56.298292748113454,0.9871366779210009,0.973718684309717,0.8013724901630868,
AL810962,D08,SIPP21e,1,4,(1|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-10.865670665340076,-51.782623561417495,0.9952739826312492,0.9931118066249585,0.9766634103117338,
AL810962,D08,SIPP21e,1,5,(1|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.134800572479435,-54.60176201567083,0.9882250047670837,0.9870426150133139,0.8270506088729652,
AL810962,D08,SIPP21e,10,0,(10|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.128948490126277,-54.13347540059476,0.9855645701953826,0.9602092840120372,0.8144629049504009,
AL810962,D08,SIPP21e,2,-1,(2|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.140830478099815,-55.960024625994265,0.995912016343028,0.9956888531145716,0.58542245696106,
AL810962,D08,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.895723643941892,-57.23803837514424,0.9913409270963026,0.9943595304417716,0.7886799432432442,
AL810962,D08,SIPP21e,2,-3,(2|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.604938708187547,-55.10465141577879,0.991583524659252,0.9919272698285446,0.9020734250436692,
AL810962,D08,SIPP21e,2,-4,(2|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.254565543575154,-55.06667012779508,0.9895697810640063,0.9884698801689826,0.903568506737183,
AL810962,D08,SIPP21e,2,-5,(2|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.071329484198941,-53.38455270923441,0.9727907162355474,0.9497220469323834,0.830702240116473,
AL810962,D08,SIPP21e,2,0,(2|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-14.186554213760246,-56.28989041160821,0.9971425983786354,0.9943330133682543,0.6681003027934389,
AL810962,D08,SIPP21e,2,1,(2|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-17.75560019346085,-56.25033623426134,0.9957050920596968,0.9847552994572274,0.5057032427207013,
AL810962,D08,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-29.643815591174643,-56.78547044558218,0.993981775665416,0.6741949203265923,0.5698647560783532,
AL810962,D08,SIPP21e,2,3,(2|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.201204860477446,-55.71241184248356,0.9942725072757002,0.9911957329649285,0.7626371162424925,
AL810962,D08,SIPP21e,2,4,(2|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-10.789614268079731,-51.606321176470374,0.9938645807011875,0.9957308834358249,0.9718983680643076,
AL810962,D08,SIPP21e,2,5,(2|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.070872212520044,-54.185198610175576,0.9922171169295962,0.977820946208773,0.9018458058216667,
AL810962,D08,SIPP21e,3,-1,(3|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.97642100075609,-56.716696423711255,0.9932819042987455,0.9926275133953831,0.760068556027049,
AL810962,D08,SIPP21e,3,-2,(3|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.901120844049728,-56.10453230992425,0.9921864068969455,0.993058833598778,0.7622383724473377,
AL810962,D08,SIPP21e,3,-3,(3|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.374226631618512,-54.28060682511568,0.9891387977648918,0.9934538839263943,0.9296286562780063,
AL810962,D08,SIPP21e,3,-4,(3|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.243536418500298,-54.49089150790678,0.989677936984132,0.9856556731866669,0.8192287879898928,
AL810962,D08,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.474566274169774,-57.95826805897377,0.9952871122923703,0.993177714644404,0.4813899491268464,
AL810962,D08,SIPP21e,3,1,(3|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-13.729853518947493,-56.69236457833904,0.9948142818516629,0.9900202614766824,0.7640593791018585,
AL810962,D08,SIPP21e,3,2,(3|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-14.25660031719599,-57.763793815567624,0.9972094098934499,0.985903914567978,0.2382794967503652,
AL810962,D08,SIPP21e,3,3,(3|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.693602348095737,-55.42578511200554,0.9960134020800262,0.9939057747648914,0.8401961505271561,
AL810962,D08,SIPP21e,3,4,(3|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-10.879021921830827,-52.03477600459428,0.9921545542560372,0.993985845417901,0.9449454296442945,
AL810962,D08,SIPP21e,4,-1,(4|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.0175958051841,-56.26697379346297,0.9956463524319764,0.9933625984248113,0.6209036488290498,
AL810962,D08,SIPP21e,4,-2,(4|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.64917800881085,-56.09292155652656,0.9918824070734583,0.9883871531368429,0.8802726650494826,
AL810962,D08,SIPP21e,4,-3,(4|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.093377402925398,-53.17198085444397,0.9783511396269685,0.9926675905599912,0.9405668421181502,
AL810962,D08,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.203785223478917,-55.33480393230275,0.9838051866815198,0.9738926240785108,0.8099632974550998,
AL810962,D08,SIPP21e,4,0,(4|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.992872609451297,-56.837168179947184,0.9942592815892747,0.9944199470250178,0.7695270180829236,
AL810962,D08,SIPP21e,4,1,(4|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-12.044715166797687,-56.35802070088539,0.994893283224335,0.9949745644260602,0.6101566317365175,
AL810962,D08,SIPP21e,4,2,(4|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.914864492922788,-56.26275035573053,0.9964380219971527,0.995167985280686,0.7393449488971756,
AL810962,D08,SIPP21e,4,3,(4|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.6573804488944,-54.78533956112369,0.9912390929187661,0.9931515466134082,0.9357071746841831,
AL810962,D08,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.167332401913882,-52.733921523547906,0.9902290832550601,0.9934386704556942,0.9281027074242885,
AL810962,D08,SIPP21e,5,-1,(5|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.724997323690332,-56.11568481086579,0.9950654592115092,0.9901162666937682,0.8101638034152171,
AL810962,D08,SIPP21e,5,-2,(5|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.441437681773095,-54.51247696245264,0.9935252383156492,0.9935522787324917,0.8817964799387291,
AL810962,D08,SIPP21e,5,-3,(5|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.089897621539421,-52.99676955688483,0.989968444733298,0.9927292177144696,0.950094941166651,
AL810962,D08,SIPP21e,5,-4,(5|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.228336846037564,-55.20834932760408,0.9869943207598734,0.9623983414402373,0.5571601892680962,
AL810962,D08,SIPP21e,5,0,(5|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.815487676853081,-55.645966313109966,0.9944170061231232,0.9952157097648665,0.87986469482513,
AL810962,D08,SIPP21e,5,1,(5|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.79922373824229,-55.423589272613754,0.9930156421467647,0.9916069422509458,0.6804535076488698,
AL810962,D08,SIPP21e,5,2,(5|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.718634319127887,-55.53550588629878,0.994066014182567,0.9927567732407139,0.8904816088112932,
AL810962,D08,SIPP21e,5,3,(5|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.183183828055917,-53.33489965568879,0.995984589030102,0.9939370646509471,0.9446745755928864,
AL810962,D08,SIPP21e,5,4,(5|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.439991042338079,-54.21271306701237,0.9890746743518748,0.9856988057761301,0.9084998652520505,
AL810962,D08,SIPP21e,6,-1,(6|-1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.450239160294586,-54.93106116090348,0.9913209449159968,0.9908440701207623,0.9074073723839328,
AL810962,D08,SIPP21e,6,-2,(6|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.057186060545064,-52.94502621294305,0.9887329340691624,0.9946771950082802,0.959789459914698,
AL810962,D08,SIPP21e,6,-3,(6|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.372257146897027,-54.80691515788203,0.9901838335373735,0.9906992472887148,0.87346582136701,
AL810962,D08,SIPP21e,6,0,(6|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.576650036229694,-55.14178409566375,0.9943054405268922,0.9914409761615208,0.9385450671751467,
AL810962,D08,SIPP21e,6,1,(6|1),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20191118_124858,LOSS,1550.0,-11.597316779574612,-54.90125672299473,0.9914624937089146,0.9952639438183153,0.8953323638135452,
