Lot,Wafer,Mask,Row,Column,DieLabel,TestSite,Name,Date,AnalysisType,AnalysisWavelength [nm],IL(ref-01) [dB],IL(ref-02) [dB],Rsq_REF,Rsq_Spiral01,Rsq_Spiral02,Error_flag
AL913843,D05,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200401_053941,LOSS,1550.0,-62.54668797071827,-67.06496648126085,0.9973701161306782,0.008413105540244659,0.0720083273363108,
AL913843,D05,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200401_053941,LOSS,1550.0,-9.957641635555774,-19.45305570284836,0.002544334863322284,0.02827342900239882,0.034032883987845985,
AL913843,D05,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200401_053941,LOSS,1550.0,-56.24349795698072,-65.41896468246705,0.9955248070619905,0.03288711825829438,0.014583485459712442,
AL913843,D05,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200401_053941,LOSS,1550.0,-24.02185631350335,-63.30697532422096,0.9943143113913744,0.8646730892085304,0.07312037536913296,
AL913843,D05,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200401_053941,LOSS,1550.0,-48.651820097104064,-70.35701822342526,0.9926011523067134,0.31406147148716534,0.05219752646348885,
AL913843,D05,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200401_053941,LOSS,1550.0,-62.60212854707788,-68.73823646413803,0.9948784971816322,0.006258568961292177,0.05043012767232946,
AL913843,D05,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200401_053941,LOSS,1550.0,-58.81886795500759,-65.75377217783534,0.9956392260631932,0.07897009959682955,0.007988344225770772,
AL913843,D05,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200401_053941,LOSS,1550.0,-56.47610843352595,-64.86017747394362,0.9960555179110707,0.23354210116562313,0.019189582111839076,
AL913843,D05,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200401_053941,LOSS,1550.0,-44.45904363138834,-65.59554354380816,0.9969502509986953,0.635746795689412,0.06844868894082046,
AL913843,D05,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-29.28852177943918,0.9980760520355156,0.6737763393727658,0.0,,
AL913843,D05,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-33.8973952185479,0.9980688779804612,0.8388029753358559,0.0,,
AL913843,D05,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-23.937518466846086,0.9976051072644708,0.9768143634199842,0.0,,
AL913843,D05,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-24.34141013986664,0.9983897978390326,0.972281093580634,0.0,,
AL913843,D05,SIPP21e,-9,0,(-9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-25.114947540125286,0.9978299347534806,0.9385023897793623,0.0,,
AL913843,D05,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-27.22876814706251,0.9980582945483771,0.9488021054634133,0.0,,
AL913843,D05,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-9.92617281046114,0.08492189492713254,0.009168123536617001,0.0,,
AL913843,D05,SIPP21e,0,5,(0|5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-26.05996171759034,0.9983552808740345,0.9372784331028894,0.0,,
AL913843,D05,SIPP21e,2,-2,(2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-24.544467624968092,0.9981503556917938,0.9578649736664553,0.0,,
AL913843,D05,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-28.287700662593124,0.998094148938192,0.7112382709502763,0.0,,
AL913843,D05,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-33.57315508245665,0.9986513354766906,0.7736684711178672,0.0,,
AL913843,D05,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-26.442026562639512,0.9980789691502197,0.6837000889035516,0.0,,
AL913843,D05,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-23.25993388317511,0.998215278724838,0.9632562583184513,0.0,,
AL913843,D05,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_004612,LOSS,1310.0,-23.647953559382586,0.9975140260857799,0.9402517029085649,0.0,,
AL913843,D06,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-14.227965159927408,-66.18086592710097,0.9946389203821312,0.985466658002873,0.1812837620791835,
AL913843,D06,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-55.72285955469124,-64.95750722108642,0.9944017286665779,0.03962378496059604,0.0021643966848731155,
AL913843,D06,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-13.488150094293815,-69.27087718909752,0.9969104580590704,0.9952228296033588,0.03123063072365584,
AL913843,D06,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-13.256514113239973,-69.0477235390681,0.9963342878782702,0.9954767984147758,0.08124952326483925,
AL913843,D06,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-13.792165761085926,-68.47325840911071,0.9963669239402103,0.9934696701158857,0.022977914314467496,
AL913843,D06,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-55.81469968710735,-65.59654593576852,0.9976992190206803,0.025732858971597716,0.022341333119516804,
AL913843,D06,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-56.828769917205136,-65.68884890184381,0.994434014728738,0.02394640592366304,0.013412171630775238,
AL913843,D06,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-48.852883656105405,-65.34512770671063,0.9963882677760092,0.7337395095727461,0.0013288378614625396,
AL913843,D06,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-14.77671610753896,-66.84566524961701,0.9963527827305351,0.9893071561715947,0.023058428309361334,
AL913843,D06,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-45.31225948148494,-65.8076241053277,0.9957670888257121,0.465072607448728,0.009097898894539491,
AL913843,D06,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-22.739228555155933,-59.756126668806246,0.996278636252557,0.9044200052879856,0.011675192443259652,
AL913843,D06,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-18.0381669412227,-68.81143299777523,0.9971348879589668,0.9374745646948733,0.05730466894416064,
AL913843,D06,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-56.3009122646763,-65.21420746302465,0.9965782205925412,0.10102891527486058,0.022164382048043607,
AL913843,D06,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_194710,LOSS,1550.0,-55.61147700213769,-66.34695546490548,0.9979956866469336,0.02257613760132393,0.056482899947026266,
AL913843,D06,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-30.650411526090465,0.99825266095078,0.24311774021229293,0.0,,
AL913843,D06,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-29.261212753560812,0.9973912204962457,0.6516193172469715,0.0,,
AL913843,D06,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-24.836438644650116,0.9981335980316924,0.9741195236881894,0.0,,
AL913843,D06,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-50.34330432089337,0.9977417019871987,0.2005344633644116,0.0,,
AL913843,D06,SIPP21e,-9,0,(-9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-23.53542597901651,0.9984955295257002,0.9630616583551473,0.0,,
AL913843,D06,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-23.07848951995402,0.9978452379890932,0.9590597266517875,0.0,,
AL913843,D06,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-51.90177745363326,0.9983964771400736,0.022233932894733188,0.0,,
AL913843,D06,SIPP21e,0,5,(0|5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-36.7392510016216,0.9981582141730996,0.4978569484766808,0.0,,
AL913843,D06,SIPP21e,2,-2,(2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-29.93816120631527,0.9980249079180645,0.8843137727475147,0.0,,
AL913843,D06,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-38.39565860798757,0.9983756156682069,0.4547038293469373,0.0,,
AL913843,D06,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-30.804762327868957,0.996917012157964,0.5583705304636071,0.0,,
AL913843,D06,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-19.84783831724053,0.9979417706723118,0.9877224908231927,0.0,,
AL913843,D06,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-49.77205940758722,0.9981141207079176,0.0577032455443105,0.0,,
AL913843,D06,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_043834,LOSS,1310.0,-25.959372689918382,0.9981047790588892,0.9475769952239385,0.0,,
AL913843,D07,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-22.36954272400908,-62.07628963051684,0.9965836054084909,0.903148208863046,0.13504310289469335,
AL913843,D07,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-43.76879074684257,-66.5538226367571,0.9971238349250087,0.46000205609293077,0.11612542011993487,
AL913843,D07,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-12.37991816374415,-61.20353918414912,0.997241028220316,0.9947970148766488,0.46210643286027553,
AL913843,D07,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-12.10509356249895,-60.10661620373139,0.9970471399723544,0.9958670730714088,0.5312459375987801,
AL913843,D07,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-55.86447540135123,-65.8353551038308,0.9970619297245332,0.40366824415008085,0.024858399371346707,
AL913843,D07,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-45.99953515108791,-67.8150167172571,0.998234388166103,0.5857289913503906,0.02968134128378408,
AL913843,D07,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-53.0594089847873,-65.64240152965067,0.9964738909559628,0.3473462333349183,0.15644910004860157,
AL913843,D07,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-56.30912946398712,-65.48783673393882,0.9971107955863393,0.01689772073914242,0.007911872383232987,
AL913843,D07,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-17.22046864637923,-54.38806757653765,0.9966519939038103,0.945982871603807,0.4595418594525501,
AL913843,D07,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-54.1457404809953,-65.5449536879496,0.9966902792416514,0.32612409482219096,0.1651337425193029,
AL913843,D07,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-49.36973511860742,-68.55275857218112,0.9967798335252394,0.7396606460010571,0.008956736668982224,
AL913843,D07,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-48.27059607174306,-65.5363450806035,0.9974976194916604,0.6873167330303775,0.026398090129178264,
AL913843,D07,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-56.859206612280104,-65.38142674422124,0.9977872572605075,0.05352009403624003,0.007887459247518547,
AL913843,D07,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_210020,LOSS,1550.0,-42.27815388930321,-65.86754078204103,0.9958212066762953,0.3906446098134704,0.0671927016186401,
AL913843,D07,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-21.406703485001344,0.9968713781126078,0.9536078798498269,0.0,,
AL913843,D07,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-23.33624971784593,0.9974553064188079,0.9065173610471547,0.0,,
AL913843,D07,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-19.258337407023646,0.9983993483721871,0.9674184912400138,0.0,,
AL913843,D07,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-23.85403640714503,0.997989509392901,0.9478053357313915,0.0,,
AL913843,D07,SIPP21e,-9,0,(-9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-20.57994786222116,0.9977586445847623,0.9568796501049897,0.0,,
AL913843,D07,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-26.76576405013475,0.9981347849934649,0.9465035634873046,0.0,,
AL913843,D07,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-51.12875575437647,0.9980820770866803,0.026178413603586748,0.0,,
AL913843,D07,SIPP21e,0,5,(0|5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-24.635748988672276,0.9981909382937039,0.8950157031203175,0.0,,
AL913843,D07,SIPP21e,2,-2,(2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-22.56998630630551,0.9971203341248513,0.955904563936705,0.0,,
AL913843,D07,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-19.534717414797342,0.9974472740374442,0.9650124494953779,0.0,,
AL913843,D07,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-24.040973644398036,0.9984492405868319,0.9321432707576992,0.0,,
AL913843,D07,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-20.38044567262841,0.9979493705957698,0.9781685427027842,0.0,,
AL913843,D07,SIPP21e,4,4,(4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-26.158829946187325,0.9974868741055042,0.9380941001875367,0.0,,
AL913843,D07,SIPP21e,9,0,(9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_081710,LOSS,1310.0,-18.17826889422122,0.9974501103824971,0.9678017908452728,0.0,,
AL913843,D08,SIPP21e,-2,-2,(-2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-11.790855057028239,-62.40305681461177,0.9972968461407828,0.9975630321381388,0.5503669467712107,
AL913843,D08,SIPP21e,-2,2,(-2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-12.113884397003858,-59.42474554008368,0.9977385427691726,0.9974462200859908,0.35154910336228007,
AL913843,D08,SIPP21e,-4,-4,(-4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-11.135373657215496,-62.94302501170023,0.997204318086241,0.9974367112445176,0.5507400946302398,
AL913843,D08,SIPP21e,-4,4,(-4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-10.943219262480852,-63.47752690826019,0.9968934630147532,0.9972855183209086,0.6669566020909989,
AL913843,D08,SIPP21e,-9,0,(-9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-11.807329511437274,-59.21781125984853,0.9966039922645775,0.996730219612619,0.49470678593403383,
AL913843,D08,SIPP21e,0,-5,(0|-5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-11.885679986000468,-59.54874261323857,0.9982448902780975,0.9976331524020955,0.3987118403081552,
AL913843,D08,SIPP21e,0,0,(0|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-12.648122098629756,-59.78079198127489,0.9982290364338903,0.9969841977104997,0.15183701264284166,
AL913843,D08,SIPP21e,0,5,(0|5),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-12.075124572467757,-57.633233439642936,0.9977699988597889,0.9977831678700494,0.3626060911745267,
AL913843,D08,SIPP21e,2,-2,(2|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-11.584494607988745,-63.629509364414844,0.9977343249147318,0.9981578459631896,0.42060219962186585,
AL913843,D08,SIPP21e,2,2,(2|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-11.45107137645391,-60.790620585867146,0.9984114635739731,0.9982661829048054,0.5104370539863163,
AL913843,D08,SIPP21e,3,0,(3|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-11.774693391598703,-61.27168781333603,0.9983389810600756,0.9985351358236141,0.22422337546539528,
AL913843,D08,SIPP21e,4,-4,(4|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-11.472151157009648,-67.35441932865797,0.9977212786499552,0.9977760914696543,0.2373867113073892,
AL913843,D08,SIPP21e,4,4,(4|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-11.55099550527666,-67.44793073151232,0.9975884274383359,0.9972446863029526,0.30024244121494215,
AL913843,D08,SIPP21e,9,0,(9|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200330_141010,LOSS,1550.0,-12.658790425503867,-58.72649678995367,0.9978804618883899,0.9973478764772643,0.2180759204859476,
AL913843,D08,SIPP21e,-1,4,(-1|4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-10.73943956851349,-53.35702824322129,0.9975110743073325,0.9973404160305116,0.9443406131747224,
AL913843,D08,SIPP21e,-2,-3,(-2|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-11.342667380100465,-56.2420775409264,0.9953565345314177,0.9956963028819441,0.8423347324352052,
AL913843,D08,SIPP21e,-4,-3,(-4|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-10.834877676519682,-54.61672820847889,0.9956594475448408,0.9947776620309129,0.8564947065144872,
AL913843,D08,SIPP21e,-4,0,(-4|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-12.163151578504767,-57.48735273233615,0.9974887018667491,0.9965170828200703,0.5407561134338721,
AL913843,D08,SIPP21e,-7,-2,(-7|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-11.320163021971894,-55.92453994699463,0.9959013635677472,0.9959190614243885,0.7936877994756055,
AL913843,D08,SIPP21e,-7,2,(-7|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-11.027703747545274,-54.974288014069316,0.9961740943125265,0.9955225807958422,0.8747612100003404,
AL913843,D08,SIPP21e,1,-4,(1|-4),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-11.099778394816894,-55.40316570839241,0.9964186409459485,0.9966158256028127,0.8954004776327278,
AL913843,D08,SIPP21e,3,3,(3|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-11.41734967056982,-56.23161121058365,0.9973432137267766,0.9967818591775325,0.8783201702197979,
AL913843,D08,SIPP21e,4,0,(4|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-12.251155549551186,-57.16645748512747,0.997129772215095,0.9969909985976257,0.7191174641010094,
AL913843,D08,SIPP21e,5,-3,(5|-3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-11.202051877417034,-55.257163072219555,0.9958181933139103,0.9960805511658519,0.8626443175258766,
AL913843,D08,SIPP21e,5,3,(5|3),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-11.057654889234982,-53.35717318011302,0.9965810827098571,0.9971641697389658,0.9520964490071631,
AL913843,D08,SIPP21e,7,-2,(7|-2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-11.564520381560214,-55.549078391723015,0.9932205577721144,0.9963373084898974,0.8591425128688037,
AL913843,D08,SIPP21e,7,0,(7|0),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-10.877834508566593,-54.140072318979946,0.9957894873845488,0.9973195939656999,0.9077735658884716,
AL913843,D08,SIPP21e,7,2,(7|2),IIIV_RWGCTE_SK_450,IIIV_RWGCTE_SK_450,20200415_172922,LOSS,1550.0,-11.631590887282073,-55.975681188145245,0.9961681766229511,0.9950213164176428,0.8449462577132261,
AL913843,D08,SIPP21e,-2,-2,(-2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-15.026119108219518,0.9982275312128108,0.9954317689392932,0.0,,
AL913843,D08,SIPP21e,-2,2,(-2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-15.294074215395085,0.9966172553237079,0.9932950656960001,0.0,,
AL913843,D08,SIPP21e,-4,-4,(-4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-14.581104061311635,0.9987182771381021,0.9948065169733463,0.0,,
AL913843,D08,SIPP21e,-4,4,(-4|4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-14.609490485592687,0.9987498081333197,0.9935841093638175,0.0,,
AL913843,D08,SIPP21e,-9,0,(-9|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-15.904934721918835,0.9984076796130198,0.9929373214646539,0.0,,
AL913843,D08,SIPP21e,0,-5,(0|-5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-15.151449238568603,0.9980909273543508,0.9938271514841982,0.0,,
AL913843,D08,SIPP21e,0,0,(0|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-17.584782296711637,0.9971258967340425,0.9863754866746873,0.0,,
AL913843,D08,SIPP21e,0,5,(0|5),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-16.22631820566312,0.9982718864213006,0.9898131826952936,0.0,,
AL913843,D08,SIPP21e,2,-2,(2|-2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-15.319603427877155,0.9981440045665019,0.9939397847309218,0.0,,
AL913843,D08,SIPP21e,2,2,(2|2),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-14.384734096456668,0.9976853792353244,0.9964896476304534,0.0,,
AL913843,D08,SIPP21e,3,0,(3|0),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-14.896230607875623,0.9976783091879007,0.9931240198517866,0.0,,
AL913843,D08,SIPP21e,4,-4,(4|-4),IIIV_RWGOTE_SK_380,IIIV_RWGOTE_SK_380,20200505_120013,LOSS,1310.0,-14.86779458259116,0.9966013824943828,0.9939253889039908,0.0,,
